['B','O','G','P','R','B','Y','Y','R'],
['B','G','P','Y','R','R','B','O','Y'],
['B','B','R','O','G','R','Y','P','Y'],
['B','B','Y','G','R','O','R','Y','P'],
['B','P','O','Y','B','R','Y','G','R'],
['B','G','R','Y','Y','R','O','P','B'],
['B','G','B','P','Y','R','R','Y','O'],
['B','B','R','Y','Y','O','R','P','G'],
['B','B','R','Y','O','P','R','G','Y'],
['B','B','Y','Y','O','P','R','G','R'],
['B','G','B','P','R','Y','O','R','Y'],
['P','B','R','B','R','O','Y','G','Y'],
['B','G','Y','P','R','B','O','Y','R'],
['B','B','R','P','Y','R','Y','O','G'],
['B','B','P','G','Y','O','Y','R','R'],
['B','P','R','Y','B','G','O','Y','R'],
['B','B','G','R','Y','O','Y','P','R'],
['G','O','R','Y','B','P','R','B','Y'],
['B','P','Y','R','Y','B','R','G','O'],
['B','R','R','Y','B','O','Y','G','P'],
['B','O','B','P','R','Y','G','R','Y'],
['B','B','Y','R','R','P','Y','O','G'],
['B','P','R','R','B','Y','Y','O','G'],
['B','B','R','R','G','P','Y','O','Y'],
['O','G','Y','P','B','Y','R','B','R'],
['B','P','Y','R','Y','B','O','G','R'],
['B','G','P','R','Y','O','R','Y','B'],
['B','O','P','R','Y','B','R','G','Y'],
['B','O','P','R','R','G','Y','B','Y'],
['B','O','R','Y','Y','G','R','B','P'],
['B','G','Y','Y','P','R','R','O','B'],
['B','G','P','O','Y','R','R','Y','B'],
['B','G','P','R','B','R','Y','O','Y'],
['B','G','Y','Y','R','B','O','P','R'],
['B','B','O','G','Y','P','R','Y','R'],
['B','G','Y','R','Y','P','B','R','O'],
['P','B','Y','O','R','G','R','B','Y'],
['O','G','R','R','B','B','Y','P','Y'],
['B','O','G','Y','R','Y','R','P','B'],
['B','G','R','P','Y','R','O','Y','B'],
['O','B','Y','P','B','Y','R','G','R'],
['B','G','P','R','R','B','Y','O','Y'],
['B','B','Y','G','R','P','O','R','Y'],
['B','O','P','R','B','R','Y','G','Y'],
['R','B','R','G','P','O','Y','B','Y'],
['B','B','R','O','G','Y','Y','P','R'],
['B','B','O','G','R','Y','Y','P','R'],
['P','B','R','Y','B','G','Y','O','R'],
['B','B','R','Y','Y','G','R','O','P'],
['B','B','R','P','O','G','Y','R','Y'],
['B','O','P','Y','R','G','B','R','Y'],
['B','G','Y','O','Y','R','R','B','P'],
['B','G','B','R','Y','Y','R','O','P'],
['B','B','R','O','Y','Y','G','P','R'],
['P','G','R','Y','B','O','Y','B','R'],
['B','O','G','Y','Y','B','R','P','R'],
['B','B','R','P','Y','G','R','Y','O'],
['B','R','P','Y','B','G','Y','O','R'],
['B','G','R','Y','P','B','Y','O','R'],
['B','B','G','O','Y','P','R','R','Y'],
['B','P','B','R','O','Y','R','G','Y'],
['B','B','P','O','Y','R','R','G','Y'],
['B','R','Y','Y','B','O','R','G','P'],
['B','O','R','Y','B','Y','R','P','G'],
['B','B','Y','R','Y','O','P','G','R'],
['O','P','R','Y','B','G','Y','B','R'],
['B','B','R','G','R','P','Y','Y','O'],
['B','G','O','Y','B','P','R','R','Y'],
['G','B','R','O','R','B','Y','P','Y'],
['B','G','R','O','Y','Y','P','B','R'],
['B','G','Y','R','R','Y','P','O','B'],
['B','O','R','P','Y','B','R','Y','G'],
['G','B','Y','P','B','R','R','O','Y'],
['B','O','R','P','Y','Y','R','B','G'],
['B','O','G','Y','B','P','R','Y','R'],
['B','P','Y','Y','G','B','R','O','R'],
['O','G','Y','R','B','P','R','B','Y'],
['B','O','B','P','G','Y','R','R','Y'],
['B','B','G','R','Y','O','R','P','Y'],
['B','P','R','Y','Y','G','R','B','O'],
['B','O','G','R','Y','P','B','Y','R'],
['B','P','O','Y','B','G','R','R','Y'],
['B','O','Y','R','B','Y','R','P','G'],
['B','O','R','R','B','P','G','Y','Y'],
['G','B','Y','Y','B','O','R','P','R'],
['G','P','R','Y','B','O','R','B','Y'],
['B','G','O','P','Y','R','B','R','Y'],
['B','R','R','Y','B','G','Y','P','O'],
['B','B','Y','G','O','P','R','Y','R'],
['O','G','Y','P','B','B','Y','R','R'],
['O','B','R','Y','B','G','R','P','Y'],
['G','B','Y','P','R','B','R','O','Y'],
['B','G','R','Y','R','B','Y','O','P'],
['B','O','R','P','Y','Y','G','R','B'],
['B','G','O','R','R','P','Y','B','Y'],
['G','B','Y','O','B','P','R','Y','R'],
['B','O','Y','Y','B','G','R','R','P'],
['B','B','R','O','R','Y','Y','P','G'],
['O','B','R','R','B','P','Y','G','Y'],
['B','G','O','Y','R','R','Y','P','B'],
['B','G','P','R','Y','Y','R','O','B'],
['B','O','Y','R','G','B','Y','P','R'],
['B','G','R','Y','O','P','B','Y','R'],
['B','G','R','Y','Y','O','P','R','B'],
['B','B','R','R','Y','P','O','G','Y'],
['G','B','Y','P','Y','B','R','O','R'],
['B','B','G','O','R','Y','Y','P','R'],
['G','O','Y','P','B','B','R','R','Y'],
['B','G','Y','P','R','R','Y','B','O'],
['B','B','R','G','O','P','R','Y','Y'],
['B','B','R','G','Y','O','P','R','Y'],
['G','B','R','P','B','O','Y','R','Y'],
['O','B','Y','P','B','R','Y','G','R'],
['B','B','P','G','R','O','Y','Y','R'],
['B','G','R','R','O','Y','B','P','Y'],
['G','O','R','P','R','B','Y','B','Y'],
['B','P','O','R','B','Y','R','G','Y'],
['B','G','O','P','Y','B','R','Y','R'],
['G','O','R','P','B','Y','Y','B','R'],
['O','B','R','P','B','Y','Y','G','R'],
['P','B','R','B','R','G','Y','O','Y'],
['B','G','P','R','R','O','Y','B','Y'],
['B','O','R','Y','G','R','Y','P','B'],
['P','B','R','Y','B','G','R','O','Y'],
['B','P','Y','R','R','B','G','O','Y'],
['B','B','Y','O','R','R','Y','P','G'],
['G','B','R','P','R','O','Y','B','Y'],
['B','G','Y','O','P','B','R','R','Y'],
['B','G','R','Y','Y','P','O','B','R'],
['B','G','P','O','R','R','Y','B','Y'],
['B','B','R','R','Y','P','G','O','Y'],
['B','P','Y','R','G','B','R','O','Y'],
['O','P','Y','R','B','B','Y','G','R'],
['B','P','B','R','R','Y','O','G','Y'],
['R','B','Y','G','P','O','R','B','Y'],
['B','O','R','Y','B','R','Y','P','G'],
['B','G','Y','P','O','Y','R','R','B'],
['B','B','Y','P','G','O','Y','R','R'],
['B','O','R','Y','P','G','R','B','Y'],
['B','B','R','G','P','O','Y','R','Y'],
['B','O','R','R','Y','P','G','B','Y'],
['B','O','Y','R','R','B','Y','G','P'],
['P','B','R','G','B','Y','R','O','Y'],
['B','B','R','Y','Y','G','R','P','O'],
['B','G','R','P','B','Y','O','Y','R'],
['B','P','R','Y','Y','B','R','G','O'],
['B','B','R','O','Y','G','R','Y','P'],
['B','G','B','O','R','R','P','Y','Y'],
['B','G','B','O','R','R','Y','Y','P'],
['B','B','O','R','R','G','Y','P','Y'],
['B','O','P','R','B','G','Y','Y','R'],
['B','O','G','P','Y','R','B','Y','R'],
['G','O','Y','Y','B','B','R','P','R'],
['B','P','R','Y','Y','B','O','G','R'],
['B','O','Y','P','R','R','G','B','Y'],
['B','G','R','R','P','O','Y','Y','B'],
['B','O','Y','P','B','R','R','Y','G'],
['B','O','G','P','B','Y','R','R','Y'],
['B','G','O','Y','B','R','R','P','Y'],
['B','O','R','P','G','Y','R','Y','B'],
['B','P','Y','R','R','O','B','Y','G'],
['B','B','R','G','Y','P','O','Y','R'],
['B','O','R','Y','B','P','G','Y','R'],
['B','B','Y','O','R','P','G','Y','R'],
['B','O','G','Y','Y','P','R','B','R'],
['B','G','R','Y','R','O','P','B','Y'],
['B','G','R','Y','R','O','Y','B','P'],
['B','G','Y','R','B','O','R','Y','P'],
['B','O','R','Y','G','P','Y','B','R'],
['B','G','B','O','P','R','Y','R','Y'],
['B','B','Y','Y','R','P','G','O','R'],
['B','G','O','P','B','R','Y','Y','R'],
['B','O','G','P','R','R','B','Y','Y'],
['B','G','O','P','R','R','Y','B','Y'],
['B','O','R','Y','R','B','P','G','Y'],
['B','O','R','Y','R','B','Y','G','P'],
['B','R','Y','Y','B','G','R','O','P'],
['B','O','R','P','Y','R','G','B','Y'],
['G','B','Y','R','B','O','Y','P','R'],
['B','G','Y','R','P','R','B','O','Y'],
['B','G','R','Y','Y','B','R','P','O'],
['G','O','R','P','B','B','R','Y','Y'],
['B','O','R','P','R','Y','G','Y','B'],
['B','R','Y','R','B','G','Y','O','P'],
['B','G','R','O','P','R','Y','Y','B'],
['R','B','Y','B','G','O','Y','P','R'],
['O','B','R','P','B','Y','R','G','Y'],
['B','O','Y','R','R','Y','B','P','G'],
['G','B','R','B','R','P','Y','O','Y'],
['G','O','R','P','Y','B','R','B','Y'],
['B','R','Y','Y','B','P','O','G','R'],
['B','O','Y','R','Y','G','R','B','P'],
['B','O','Y','R','R','P','G','B','Y'],
['B','B','G','Y','Y','O','R','P','R'],
['B','G','P','R','B','O','Y','R','Y'],
['B','B','R','P','R','G','O','Y','Y'],
['B','G','R','Y','Y','B','O','P','R'],
['B','P','B','R','R','Y','G','O','Y'],
['B','G','P','O','B','R','Y','R','Y'],
['B','P','Y','R','R','O','G','B','Y'],
['B','B','P','R','Y','G','Y','O','R'],
['B','G','O','Y','R','P','Y','R','B'],
['B','P','Y','R','B','G','Y','R','O'],
['G','B','Y','O','R','P','R','B','Y'],
['R','B','Y','O','P','B','R','G','Y'],
['B','B','R','P','Y','R','G','O','Y'],
['B','G','P','O','Y','Y','R','R','B'],
['P','G','R','O','B','B','Y','R','Y'],
['O','G','R','Y','B','P','R','B','Y'],
['B','B','Y','O','R','P','R','Y','G'],
['B','B','Y','O','Y','R','R','G','P'],
['B','G','O','R','R','P','Y','Y','B'],
['B','G','R','P','Y','Y','O','R','B'],
['G','B','R','P','Y','O','Y','B','R'],
['O','B','Y','G','B','R','Y','P','R'],
['B','P','R','Y','R','B','Y','O','G'],
['B','B','R','R','Y','O','Y','G','P'],
['B','O','Y','Y','B','R','R','P','G'],
['G','B','Y','O','R','B','Y','P','R'],
['O','G','R','P','B','B','Y','Y','R'],
['B','O','P','R','Y','G','R','B','Y'],
['B','G','Y','Y','P','R','B','O','R'],
['B','G','Y','O','B','Y','R','R','P'],
['B','G','R','P','Y','R','B','Y','O'],
['B','P','Y','Y','R','B','G','O','R'],
['B','G','R','Y','P','O','Y','R','B'],
['P','B','R','G','Y','B','Y','O','R'],
['B','O','B','P','R','Y','R','Y','G'],
['B','P','R','Y','B','O','G','R','Y'],
['B','O','R','R','P','G','Y','B','Y'],
['B','G','P','Y','B','R','Y','O','R'],
['B','G','Y','Y','R','R','P','O','B'],
['B','P','Y','Y','B','G','O','R','R'],
['B','G','R','Y','R','P','B','Y','O'],
['G','B','Y','P','B','O','R','R','Y'],
['B','G','Y','R','O','Y','R','P','B'],
['B','G','Y','R','R','P','Y','B','O'],
['B','B','Y','R','R','O','Y','G','P'],
['B','O','R','R','Y','G','B','Y','P'],
['B','O','Y','Y','R','P','G','B','R'],
['B','O','Y','R','P','B','Y','G','R'],
['B','G','R','P','O','R','Y','B','Y'],
['P','B','R','B','Y','G','R','O','Y'],
['B','P','B','R','Y','Y','R','G','O'],
['B','G','Y','P','O','Y','B','R','R'],
['B','P','Y','Y','O','G','B','R','R'],
['B','B','G','P','Y','O','R','R','Y'],
['B','O','Y','P','Y','R','G','B','R'],
['B','G','R','P','O','Y','R','Y','B'],
['B','B','R','G','O','Y','R','P','Y'],
['B','O','R','R','Y','P','G','Y','B'],
['B','B','P','R','R','G','Y','O','Y'],
['B','O','G','Y','Y','P','B','R','R'],
['B','O','Y','R','G','P','R','B','Y'],
['B','B','Y','R','G','O','Y','P','R'],
['O','B','R','G','B','P','Y','R','Y'],
['B','B','R','G','O','P','Y','R','Y'],
['B','B','Y','P','O','Y','R','G','R'],
['B','B','R','Y','Y','P','R','G','O'],
['B','G','O','Y','Y','P','B','R','R'],
['B','G','Y','O','P','R','B','Y','R'],
['B','O','Y','R','B','Y','P','G','R'],
['B','B','G','Y','R','O','R','P','Y'],
['B','O','G','P','R','B','R','Y','Y'],
['B','B','R','O','Y','Y','P','G','R'],
['B','O','Y','Y','G','P','R','R','B'],
['B','O','Y','P','G','B','R','R','Y'],
['B','B','G','O','R','P','Y','R','Y'],
['G','B','R','B','Y','O','Y','P','R'],
['B','P','Y','R','G','O','R','B','Y'],
['B','R','Y','Y','B','G','R','P','O'],
['B','G','O','P','R','Y','R','Y','B'],
['B','G','R','Y','Y','P','B','R','O'],
['P','O','R','Y','B','B','Y','G','R'],
['B','O','Y','P','R','R','G','Y','B'],
['B','G','Y','O','P','Y','R','B','R'],
['B','G','O','Y','Y','P','R','R','B'],
['B','O','G','Y','Y','R','R','P','B'],
['B','G','R','R','B','P','O','Y','Y'],
['B','B','Y','G','P','O','Y','R','R'],
['B','P','O','Y','B','R','R','G','Y'],
['B','P','Y','R','B','G','O','R','Y'],
['B','G','O','R','B','Y','Y','P','R'],
['B','B','O','P','R','R','Y','G','Y'],
['B','O','B','R','R','Y','Y','P','G'],
['B','G','Y','R','B','R','Y','O','P'],
['B','P','R','R','O','G','B','Y','Y'],
['B','B','R','R','G','O','Y','P','Y'],
['B','O','G','R','R','P','Y','Y','B'],
['B','B','R','O','G','P','R','Y','Y'],
['B','G','Y','R','R','O','P','B','Y'],
['B','G','B','P','R','Y','R','Y','O'],
['B','G','R','R','Y','Y','B','O','P'],
['B','B','Y','P','O','G','R','R','Y'],
['G','B','R','P','Y','B','R','O','Y'],
['B','O','R','P','B','R','Y','Y','G'],
['B','B','G','O','Y','Y','R','P','R'],
['B','P','B','Y','R','Y','G','O','R'],
['P','B','R','G','Y','B','R','O','Y'],
['B','O','Y','R','R','P','G','Y','B'],
['B','P','O','Y','R','B','Y','G','R'],
['P','B','R','G','Y','O','Y','B','R'],
['B','O','P','R','Y','G','B','R','Y'],
['B','G','O','Y','R','Y','B','P','R'],
['B','B','R','R','O','P','Y','G','Y'],
['B','O','R','R','G','Y','Y','P','B'],
['B','G','Y','R','Y','R','P','O','B'],
['B','O','R','Y','Y','G','B','R','P'],
['B','O','R','Y','G','B','Y','P','R'],
['B','O','Y','R','P','B','R','G','Y'],
['P','B','R','G','B','Y','Y','O','R'],
['B','P','O','R','R','B','Y','G','Y'],
['B','B','P','G','R','Y','R','O','Y'],
['B','P','Y','R','B','O','G','Y','R'],
['B','G','Y','R','Y','O','R','B','P'],
['B','G','Y','O','Y','R','P','R','B'],
['B','G','R','R','Y','B','O','P','Y'],
['B','P','R','Y','G','O','Y','B','R'],
['B','B','R','O','R','P','G','Y','Y'],
['B','B','Y','P','O','R','Y','G','R'],
['B','G','Y','R','B','Y','R','O','P'],
['B','O','P','R','Y','B','Y','G','R'],
['B','B','Y','Y','G','P','R','O','R'],
['B','G','Y','O','R','B','P','R','Y'],
['B','G','B','O','Y','Y','P','R','R'],
['B','O','Y','R','R','B','G','P','Y'],
['B','O','Y','Y','R','G','P','B','R'],
['B','O','Y','R','Y','B','R','G','P'],
['B','B','R','P','G','O','Y','Y','R'],
['B','O','B','P','R','R','Y','Y','G'],
['G','B','R','B','Y','O','R','P','Y'],
['B','O','R','Y','R','P','G','B','Y'],
['B','B','R','G','Y','O','Y','R','P'],
['B','G','Y','Y','O','P','R','R','B'],
['B','G','R','R','Y','B','Y','O','P'],
['P','B','R','O','B','G','R','Y','Y'],
['B','G','R','Y','B','Y','R','P','O'],
['B','O','G','P','R','Y','R','B','Y'],
['B','G','B','R','R','Y','P','O','Y'],
['B','O','R','P','G','Y','Y','B','R'],
['B','P','R','R','G','O','B','Y','Y'],
['B','O','G','P','R','Y','B','R','Y'],
['B','B','Y','R','R','G','P','O','Y'],
['B','B','Y','R','R','G','Y','O','P'],
['B','G','R','P','O','R','Y','Y','B'],
['B','G','R','O','Y','Y','R','B','P'],
['B','O','G','P','Y','Y','R','B','R'],
['B','P','G','Y','B','O','Y','R','R'],
['B','G','Y','P','R','B','O','R','Y'],
['O','G','Y','Y','B','P','R','B','R'],
['B','B','Y','P','G','O','R','R','Y'],
['B','G','Y','R','B','O','P','R','Y'],
['B','G','Y','P','O','R','R','Y','B'],
['B','P','B','R','O','Y','Y','G','R'],
['B','O','Y','R','Y','G','P','B','R'],
['B','O','R','R','B','Y','Y','P','G'],
['B','B','R','Y','R','P','G','O','Y'],
['B','B','G','P','R','O','Y','Y','R'],
['B','B','P','R','Y','O','R','G','Y'],
['P','G','Y','R','B','B','R','O','Y'],
['B','B','R','P','Y','O','Y','R','G'],
['B','O','Y','R','G','P','R','Y','B'],
['B','G','Y','O','B','R','P','Y','R'],
['B','G','P','R','R','Y','Y','O','B'],
['P','B','R','O','Y','B','Y','G','R'],
['B','O','G','Y','R','R','B','P','Y'],
['B','O','R','Y','R','B','G','P','Y'],
['B','G','Y','R','B','P','O','Y','R'],
['B','O','B','R','P','Y','Y','G','R'],
['B','O','Y','Y','G','R','R','P','B'],
['P','G','Y','O','R','B','Y','B','R'],
['G','P','R','R','B','B','Y','O','Y'],
['B','G','Y','Y','P','O','B','R','R'],
['G','B','R','R','B','P','Y','O','Y'],
['B','O','R','Y','G','B','R','P','Y'],
['B','R','R','Y','B','P','O','G','Y'],
['B','P','G','Y','R','O','B','Y','R'],
['B','B','P','O','R','G','Y','Y','R'],
['B','G','P','Y','B','O','Y','R','R'],
['B','P','R','Y','G','O','R','B','Y'],
['B','O','Y','R','R','G','Y','B','P'],
['O','B','Y','P','B','G','R','Y','R'],
['B','G','P','O','Y','Y','B','R','R'],
['B','O','R','Y','Y','B','G','P','R'],
['B','O','G','Y','B','R','Y','P','R'],
['B','B','P','Y','R','G','R','O','Y'],
['O','P','Y','R','B','G','Y','B','R'],
['B','P','O','R','Y','B','R','G','Y'],
['B','B','R','O','Y','P','R','Y','G'],
['B','P','Y','Y','B','R','R','G','O'],
['B','P','O','R','B','Y','Y','G','R'],
['B','O','Y','Y','R','P','G','R','B'],
['B','G','R','R','B','O','Y','Y','P'],
['B','O','G','P','R','B','Y','R','Y'],
['O','G','R','P','B','B','R','Y','Y'],
['B','G','R','O','B','R','Y','Y','P'],
['B','P','R','Y','B','R','Y','G','O'],
['B','P','Y','Y','B','R','O','G','R'],
['B','R','P','Y','B','O','Y','G','R'],
['P','B','Y','Y','B','O','R','G','R'],
['B','G','Y','R','R','Y','B','O','P'],
['B','G','Y','P','Y','R','R','B','O'],
['B','O','R','P','R','B','Y','Y','G'],
['B','B','R','P','O','G','R','Y','Y'],
['B','G','R','O','Y','B','P','R','Y'],
['O','B','Y','Y','B','G','R','P','R'],
['B','G','Y','Y','R','P','O','B','R'],
['B','G','P','O','R','B','Y','Y','R'],
['P','B','R','O','R','B','Y','G','Y'],
['B','B','O','P','Y','R','R','G','Y'],
['B','B','Y','R','O','G','R','P','Y'],
['P','B','Y','G','R','O','R','B','Y'],
['B','P','B','Y','G','Y','R','O','R'],
['R','B','Y','O','G','B','Y','P','R'],
['B','G','B','R','R','Y','O','P','Y'],
['B','G','Y','P','Y','R','O','B','R'],
['G','B','Y','O','B','Y','R','P','R'],
['B','G','O','Y','Y','B','R','P','R'],
['B','B','G','R','R','P','Y','O','Y'],
['B','G','O','R','Y','P','B','Y','R'],
['O','B','Y','G','B','R','R','P','Y'],
['B','B','Y','R','R','G','Y','P','O'],
['B','G','Y','R','P','B','Y','O','R'],
['B','G','O','Y','R','R','B','P','Y'],
['B','G','Y','O','P','Y','R','R','B'],
['B','O','B','R','R','Y','G','P','Y'],
['B','B','R','P','Y','Y','R','G','O'],
['B','G','R','Y','Y','O','B','R','P'],
['B','G','R','Y','O','P','R','B','Y'],
['B','P','Y','Y','R','G','R','B','O'],
['B','P','R','Y','Y','O','G','B','R'],
['G','O','Y','P','B','Y','R','B','R'],
['B','B','R','Y','Y','O','R','G','P'],
['P','B','Y','G','B','Y','R','O','R'],
['B','Y','R','Y','B','G','R','P','O'],
['G','P','R','R','B','O','Y','B','Y'],
['B','B','P','O','R','Y','R','G','Y'],
['B','B','R','P','Y','Y','O','G','R'],
['B','B','P','O','R','G','R','Y','Y'],
['B','B','Y','G','R','Y','R','O','P'],
['B','P','Y','Y','R','G','O','B','R'],
['B','O','B','P','R','R','G','Y','Y'],
['B','G','O','Y','B','R','Y','P','R'],
['P','B','R','Y','B','O','R','G','Y'],
['B','G','O','R','B','Y','R','P','Y'],
['B','R','O','Y','B','G','Y','P','R'],
['B','O','B','P','Y','R','R','Y','G'],
['B','B','O','G','Y','P','R','R','Y'],
['O','G','Y','P','B','B','R','Y','R'],
['P','B','R','G','B','O','R','Y','Y'],
['B','P','G','Y','R','B','Y','O','R'],
['P','O','Y','R','B','G','Y','B','R'],
['O','G','Y','Y','B','B','R','P','R'],
['B','G','R','R','B','Y','O','P','Y'],
['B','B','O','Y','Y','P','R','G','R'],
['B','G','O','R','R','P','B','Y','Y'],
['B','O','B','Y','G','Y','R','P','R'],
['B','G','R','Y','O','B','Y','P','R'],
['B','G','O','P','Y','B','Y','R','R'],
['B','P','Y','R','O','B','R','G','Y'],
['B','B','P','R','Y','G','R','O','Y'],
['G','B','R','Y','B','O','R','P','Y'],
['B','O','B','R','Y','Y','R','P','G'],
['G','B','R','O','B','Y','R','P','Y'],
['B','G','Y','O','R','B','Y','R','P'],
['B','O','Y','Y','R','R','G','P','B'],
['R','B','Y','G','P','B','Y','O','R'],
['B','G','Y','R','Y','P','R','B','O'],
['O','G','R','P','B','Y','Y','B','R'],
['G','B','R','Y','B','P','Y','O','R'],
['B','B','Y','G','R','P','Y','R','O'],
['B','P','Y','Y','R','G','B','R','O'],
['B','G','B','O','P','Y','Y','R','R'],
['B','G','R','P','O','Y','Y','R','B'],
['B','P','Y','R','Y','G','B','R','O'],
['O','B','Y','R','B','G','Y','P','R'],
['B','G','R','P','B','Y','O','R','Y'],
['B','G','Y','Y','B','P','O','R','R'],
['B','R','G','Y','B','P','R','O','Y'],
['P','B','Y','R','B','O','R','G','Y'],
['B','B','Y','P','G','R','Y','O','R'],
['G','B','R','P','R','B','Y','O','Y'],
['B','P','Y','R','O','G','Y','B','R'],
['B','B','R','O','Y','Y','R','G','P'],
['B','O','R','Y','R','B','Y','P','G'],
['B','B','Y','Y','R','G','R','P','O'],
['B','B','P','G','R','R','Y','O','Y'],
['B','B','R','Y','P','O','R','G','Y'],
['B','B','R','Y','R','P','Y','G','O'],
['R','B','Y','O','G','P','R','B','Y'],
['R','B','Y','O','P','G','R','B','Y'],
['B','B','R','G','P','O','R','Y','Y'],
['B','G','Y','Y','O','R','B','P','R'],
['B','G','R','Y','R','B','Y','P','O'],
['B','G','P','Y','B','R','R','O','Y'],
['B','O','G','Y','B','P','R','R','Y'],
['B','P','R','R','G','O','Y','B','Y'],
['B','G','Y','R','R','Y','B','P','O'],
['B','B','Y','Y','R','G','O','P','R'],
['B','B','R','G','Y','P','Y','R','O'],
['B','G','P','Y','Y','R','B','O','R'],
['R','B','R','O','G','P','Y','B','Y'],
['O','P','R','R','B','G','Y','B','Y'],
['B','O','R','Y','Y','B','R','P','G'],
['B','O','Y','Y','R','P','B','R','G'],
['B','G','B','R','R','Y','Y','P','O'],
['B','B','Y','R','Y','G','R','P','O'],
['B','B','Y','G','O','P','R','R','Y'],
['B','R','O','Y','B','P','Y','G','R'],
['B','B','Y','R','R','G','O','P','Y'],
['B','O','Y','P','G','R','B','Y','R'],
['B','O','R','Y','Y','G','P','B','R'],
['B','P','O','R','R','G','Y','B','Y'],
['B','G','Y','Y','O','R','R','P','B'],
['B','P','Y','Y','B','R','G','O','R'],
['B','B','Y','R','Y','G','O','P','R'],
['B','P','R','Y','B','R','Y','O','G'],
['B','P','O','R','Y','G','Y','B','R'],
['B','G','Y','P','R','Y','O','B','R'],
['P','B','Y','O','R','G','Y','B','R'],
['B','G','R','R','Y','O','P','Y','B'],
['B','B','G','R','Y','P','R','O','Y'],
['B','B','Y','R','G','O','R','P','Y'],
['B','R','O','R','B','G','Y','P','Y'],
['P','B','Y','B','R','G','Y','O','R'],
['B','G','Y','R','O','P','B','Y','R'],
['B','G','P','Y','R','O','Y','R','B'],
['B','G','Y','P','R','R','O','Y','B'],
['B','O','Y','P','R','R','Y','B','G'],
['B','B','Y','O','R','G','R','Y','P'],
['B','O','B','P','G','Y','Y','R','R'],
['B','O','Y','P','R','Y','G','B','R'],
['B','B','P','G','R','O','Y','R','Y'],
['B','B','P','R','Y','O','Y','G','R'],
['P','B','Y','Y','B','G','R','O','R'],
['B','O','Y','R','B','Y','R','G','P'],
['B','B','Y','G','R','R','O','P','Y'],
['B','G','O','P','Y','B','R','R','Y'],
['B','B','Y','O','Y','R','P','G','R'],
['B','B','R','P','R','Y','Y','O','G'],
['B','B','R','P','Y','G','O','R','Y'],
['B','O','G','Y','B','Y','R','P','R'],
['G','B','R','O','B','R','Y','P','Y'],
['G','B','Y','R','B','P','Y','O','R'],
['G','B','R','O','Y','P','Y','B','R'],
['B','B','R','G','Y','R','Y','O','P'],
['B','B','Y','R','O','P','R','G','Y'],
['G','P','Y','R','B','O','Y','B','R'],
['B','O','R','R','Y','B','Y','G','P'],
['B','G','Y','R','O','B','R','P','Y'],
['B','G','Y','P','Y','B','R','R','O'],
['B','G','Y','O','P','Y','B','R','R'],
['O','B','Y','G','B','P','R','Y','R'],
['G','O','Y','R','B','B','Y','P','R'],
['B','B','Y','Y','R','O','R','P','G'],
['B','O','G','R','R','Y','Y','P','B'],
['O','G','R','P','B','Y','R','B','Y'],
['B','G','Y','R','P','O','B','Y','R'],
['B','G','R','Y','O','P','R','Y','B'],
['B','B','Y','R','R','P','Y','G','O'],
['O','G','R','R','B','P','Y','B','Y'],
['B','B','O','G','R','P','R','Y','Y'],
['B','P','R','R','B','Y','Y','G','O'],
['B','P','R','Y','O','G','B','R','Y'],
['B','G','P','O','B','R','R','Y','Y'],
['B','B','Y','G','R','R','Y','O','P'],
['B','B','G','P','Y','Y','R','O','R'],
['O','P','Y','Y','B','B','R','G','R'],
['B','B','Y','P','G','R','R','O','Y'],
['B','G','B','O','R','Y','Y','R','P'],
['B','G','R','R','Y','Y','P','O','B'],
['P','B','R','G','B','R','Y','O','Y'],
['B','O','R','R','G','Y','B','P','Y'],
['B','P','B','R','R','Y','Y','G','O'],
['B','G','P','Y','B','O','R','R','Y'],
['B','G','Y','R','Y','B','R','P','O'],
['B','B','R','P','Y','O','G','Y','R'],
['B','G','B','Y','O','Y','R','P','R'],
['P','B','Y','O','B','G','R','R','Y'],
['B','O','Y','Y','R','B','R','P','G'],
['B','O','R','Y','B','R','Y','G','P'],
['B','G','Y','R','Y','B','O','P','R'],
['B','O','Y','Y','R','R','B','P','G'],
['O','B','R','G','B','P','R','Y','Y'],
['B','O','Y','P','G','Y','R','R','B'],
['G','B','Y','P','R','B','Y','O','R'],
['B','B','G','Y','R','P','R','O','Y'],
['B','G','Y','P','O','R','Y','B','R'],
['P','G','Y','O','B','Y','R','B','R'],
['B','B','R','G','Y','P','O','R','Y'],
['B','B','Y','Y','R','O','G','P','R'],
['G','B','Y','Y','B','P','R','O','R'],
['B','G','O','P','R','B','R','Y','Y'],
['P','B','R','R','B','G','Y','O','Y'],
['B','B','Y','O','G','P','Y','R','R'],
['B','B','Y','G','R','O','P','R','Y'],
['B','R','Y','R','B','G','Y','P','O'],
['B','G','P','Y','Y','B','R','O','R'],
['B','G','R','R','O','P','Y','B','Y'],
['B','G','O','R','Y','P','Y','B','R'],
['B','B','Y','O','P','G','R','R','Y'],
['B','O','R','R','B','Y','P','G','Y'],
['B','O','R','R','P','G','B','Y','Y'],
['B','O','Y','R','B','R','Y','G','P'],
['O','B','Y','R','B','P','Y','G','R'],
['B','B','R','Y','P','G','Y','O','R'],
['P','O','R','R','B','G','Y','B','Y'],
['P','O','Y','R','B','B','Y','G','R'],
